url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,number_of_bedrooms,livable_surface,number_of_bathrooms,number_of_toilets,type_of_heating,number_of_facades,number_of_floors,garden,garden_orientation,terrace,total_land_surface,buildable_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd41910,gilly,VBD41910,247 000 €,,No,Excellent,,1960,3,180 m²,1,1,Gas,3,2,Yes,,Yes,204 m²,,Yes,Yes,318 kWh/m²/year,,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbd42083,couillet,VBD42083,199 000 €,461 €,No,Normal,No,1960,2,97 m²,,1,Fuel oil,3,4,Yes,,Yes,515 m²,68 m²,Yes,Yes,333 kWh/m²/year,20251011010251,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vwd15331,mont-sur-marchienne,VWD15331,260 000 €,571 €,No,Fully renovated,No,,4,181 m²,1,,Fuel oil,4,,Yes,South,Yes,560 m²,,No,Yes,449 kWh/m²/year,20251012002796,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd21653,jumet,VBD21653,110 000 €,,No,,No,,2,80 m²,,,Not specified,2,,No,,No,,,,,709 kWh/m²/year,20250513040195,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd42378,gilly,VBD42378,150 000 €,,No,To be renovated,,1960,5,128 m²,1,2,Fuel oil,3,2,Yes,,Yes,328 m²,,,,812 kWh/m²/year,,No certificate,,,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6044/roux/vbd44038,roux,VBD44038,195 000 €,,,New,No,2025,3,185 m²,1,,,3,2,Yes,,No,399 m²,,,,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd42836,marcinelle,VBD42836,119 000 €,223 €,No,Fully renovated,,,1,,1,,,2,,,,,,,,,306 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbd44356,mont-sur-marchienne,VBD44356,149 000 €,478 €,No,To be renovated,No,1930,2,93 m²,1,1,Fuel oil,3,2,Yes,,Yes,,,,,416 kWh/m²/year,20251019003064,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6042/lodelinsart/vbd44519,lodelinsart,VBD44519,139 000 €,,No,To renovate,Yes,,2,121 m²,1,1,Fuel oil,2,1,Yes,,Yes,390 m²,,,,763 kWh/m²/year,,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd44871,monceau-sur-sambre,VBD44871,219 000 €,,No,To renovate,,1970,4,166 m²,1,,Gas,2,2,Yes,,Yes,380 m²,,Yes,Yes,288 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd06964,marcinelle,VBD06964,185 000 €,803 €,No,Normal,No,,3,135 m²,1,1,Fuel oil,2,,No,,No,100 m²,,,,337 kWh/m²/year,20250717011177,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbd36257,marchienne-au-pont,VBD36257,85 000 €,356 €,No,,No,,3,,,,,,,No,,No,,,,,790 kWh/m²/year,20250905006107,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd42876,marcinelle,VBD42876,197 000 €,,No,Normal,,1960,3,101 m²,1,2,Gas,2,4,Yes,,Yes,190 m²,,Yes,Yes,251 kWh/m²/year,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd43198,marcinelle,VBD43198,170 000 €,743 €,No,To renovate,No,,5,180 m²,1,2,Gas,3,2,Yes,,Yes,305 m²,,Yes,Yes,437 kWh/m²/year,,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/6010/couillet/vbb31428,couillet,VBB31428,560 000 €,,No,To renovate,,,6,,7,,,2,,Yes,,Yes,,,,,268 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vwd05903,jumet,VWD05903,295 000 €,810 €,No,,,,3,240 m²,2,,Gas,,,,,Yes,170 m²,,Yes,Yes,619 kWh/m²/year,20140401008607,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/6000/charleroi/vba82926,charleroi,VBA82926,555 000 €,,No,Normal,,,,199 m²,,5,,3,4,,,No,91 m²,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbb46377,gilly,VBB46377,95 000 €,,No,To be renovated,Yes,,2,125 m²,1,1,,2,,,,,,,,Yes,832 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/6001/marcinelle/vbb98680,marcinelle,VBB98680,649 000 €,,No,Normal,,,9,500 m²,6,,,2,,,,Yes,,,Yes,Yes,293 kWh/m²/year,,"yes, certificate in accordance",,(information not available),(information not available)
