Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of building,Url
RBT63826,beveren,9120,295000.0,apartment,apartment,standard,2.0,106.0,0,0,0,5.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbt63826
RBS87785,beveren,9120,301000.0,apartment,apartment,standard,2.0,95.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87785
RBT23706,beveren,9120,475000.0,apartment,apartment,standard,2.0,142.0,0,0,0,34.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbt23706
RBT63824,beveren,9120,299000.0,apartment,apartment,standard,2.0,106.0,0,0,0,5.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbt63824
RBU28429,beveren,9120,338500.0,apartment,apartment,standard,2.0,90.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu28429
RBT69013,vrasene,9120,320000.0,apartment,apartment,standard,2.0,83.0,0,0,0,7.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/vrasene/rbt69013
RBU28801,beveren,9120,299000.0,apartment,apartment,standard,2.0,104.0,0,0,0,5.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu28801
RBU28430,beveren,9120,282500.0,apartment,apartment,standard,1.0,83.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu28430
RBT82175,beveren,9120,184500.0,apartment,apartment,standard,2.0,108.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbt82175
RBU28802,beveren,9120,299000.0,apartment,apartment,standard,2.0,106.0,0,0,0,5.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu28802
RBU32711,beveren,9120,345000.0,apartment,apartment,standard,3.0,102.0,0,0,0,5.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu32711
RBU42534,beveren,9120,295000.0,apartment,duplex,standard,3.0,117.0,0,0,0,15.0,,,0,,https://immovlan.be/en/detail/duplex/for-sale/9120/beveren/rbu42534
RBU42061,beveren,9120,477500.0,apartment,apartment,standard,2.0,145.0,0,0,0,84.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbu42061
RBS87775,beveren,9120,320000.0,apartment,apartment,standard,1.0,80.0,0,0,0,22.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87775
RBS87777,beveren,9120,288000.0,apartment,apartment,standard,1.0,75.0,0,0,0,11.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87777
RBS87778,beveren,9120,334000.0,apartment,apartment,standard,3.0,107.0,0,0,0,9.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87778
RBS87780,beveren,9120,300000.0,apartment,apartment,standard,2.0,90.0,0,0,0,8.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/9120/beveren/rbs87780
RBU24764,sint-truiden,3800,315000.0,apartment,apartment,standard,3.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24764
RBS77105,sint-truiden,3800,225000.0,apartment,apartment,standard,2.0,95.0,0,0,0,10.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbs77105
RBS80803,sint-truiden,3800,175000.0,apartment,apartment,standard,2.0,80.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbs80803
RBT65036,sint-truiden,3800,340000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt65036
RBT33635,sint-truiden,3800,230000.0,apartment,apartment,standard,2.0,95.0,0,0,0,10.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt33635
RBT65037,sint-truiden,3800,465000.0,apartment,apartment,standard,3.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt65037
RBT65039,sint-truiden,3800,575000.0,apartment,penthouse,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbt65039
RBT65038,sint-truiden,3800,455000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt65038
RBT73696,sint-truiden,3800,199900.0,apartment,apartment,standard,2.0,,0,0,0,31.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt73696
RBU01029,sint-truiden,3800,466397.0,apartment,apartment,standard,3.0,111.0,0,0,0,14.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01029
RBT98324,sint-truiden,3800,249000.0,apartment,apartment,standard,2.0,89.0,0,0,0,8.0,,3.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt98324
RBU01030,sint-truiden,3800,450829.0,apartment,apartment,standard,3.0,107.0,0,0,0,14.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01030
RBU01031,sint-truiden,3800,476077.0,apartment,apartment,standard,3.0,111.0,0,0,0,14.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01031
RBU01032,sint-truiden,3800,568437.0,apartment,penthouse,standard,3.0,133.0,0,0,0,35.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01032
RBU01033,sint-truiden,3800,529299.0,apartment,penthouse,standard,3.0,112.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01033
RBU01034,sint-truiden,3800,574442.0,apartment,penthouse,standard,3.0,134.0,0,0,0,45.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01034
RBU01035,sint-truiden,3800,429121.0,apartment,apartment,standard,3.0,106.0,0,0,0,15.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01035
RBU01038,sint-truiden,3800,591283.0,apartment,penthouse,standard,3.0,136.0,0,0,0,45.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01038
RBU01036,sint-truiden,3800,599753.0,apartment,penthouse,standard,3.0,136.0,0,0,0,45.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01036
RBU01039,sint-truiden,3800,567182.0,apartment,penthouse,standard,3.0,134.0,0,0,0,45.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01039
RBU01042,sint-truiden,3800,369314.0,apartment,apartment,standard,2.0,88.0,0,0,0,13.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01042
RBU01040,sint-truiden,3800,366885.0,apartment,apartment,standard,2.0,88.0,0,0,0,13.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu01040
RBU01041,sint-truiden,3800,562387.0,apartment,penthouse,standard,3.0,133.0,0,0,0,35.0,,2.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbu01041
RBU24747,sint-truiden,3800,160000.0,apartment,apartment,standard,2.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24747
RBT39011,sint-truiden,3800,260000.0,apartment,apartment,standard,2.0,,0,0,0,9.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt39011
RBT33850,sint-truiden,3800,320000.0,apartment,penthouse,standard,2.0,158.0,0,0,0,,,4.0,0,,https://immovlan.be/en/detail/penthouse/for-sale/3800/sint-truiden/rbt33850
RBT65035,sint-truiden,3800,250000.0,apartment,apartment,standard,1.0,,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt65035
RBT41554,sint-truiden,3800,292000.0,apartment,apartment,standard,2.0,90.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbt41554
RBU24776,sint-truiden,3800,235000.0,apartment,apartment,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24776
RBU24795,sint-truiden,3800,298000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24795
RBU24774,sint-truiden,3800,179000.0,apartment,apartment,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu24774
RBU36818,sint-truiden,3800,185000.0,apartment,apartment,standard,2.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu36818
RBU41268,sint-truiden,3800,183000.0,apartment,apartment,standard,2.0,83.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu41268
RBU39044,sint-truiden,3800,189000.0,apartment,apartment,standard,1.0,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu39044
RBU41880,sint-truiden,3800,199000.0,apartment,apartment,standard,,,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu41880
RBU45269,sint-truiden,3800,245000.0,apartment,apartment,standard,2.0,106.0,0,0,0,18.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu45269
RBU45270,sint-truiden,3800,279000.0,apartment,apartment,standard,2.0,99.0,0,0,0,24.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu45270
RBU45663,sint-truiden,3800,332500.0,apartment,apartment,standard,2.0,,0,0,0,10.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu45663
RBU51906,sint-truiden,3800,300000.0,apartment,apartment,standard,2.0,70.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu51906
RBU60591,sint-truiden,3800,439000.0,apartment,apartment,standard,1.0,87.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu60591
RBU51315,sint-truiden,3800,168000.0,apartment,apartment,standard,1.0,60.0,0,0,0,,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/3800/sint-truiden/rbu51315
VBD20971,tournai,7500,239000.0,apartment,apartment,standard,1.0,76.0,0,0,0,8.0,,3.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd20971
VBC74330,tournai,7500,129000.0,apartment,duplex,standard,3.0,103.0,0,0,0,,,3.0,0,To renovate,https://immovlan.be/en/detail/duplex/for-sale/7500/tournai/vbc74330
VBD30340,tournai,7500,215000.0,apartment,apartment,standard,2.0,92.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd30340
VWD13153,tournai,7500,160000.0,apartment,apartment,standard,3.0,92.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vwd13153
VBC69949,tournai,7500,120000.0,apartment,apartment,standard,5.0,,0,0,0,,,3.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc69949
VBC72045,tournai,7500,412201.0,apartment,apartment,standard,3.0,140.0,0,0,0,35.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc72045
VWD13346,tournai,7500,67500.0,apartment,studio,standard,1.0,20.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vwd13346
VBC73221,tournai,7500,242983.0,apartment,apartment,standard,2.0,88.0,0,0,0,19.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc73221
VWD13341,tournai,7500,72500.0,apartment,studio,standard,1.0,29.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vwd13341
VBA94476,tournai,7500,205000.0,apartment,apartment,standard,2.0,79.0,0,0,0,12.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vba94476
VBC99400,tournai,7500,279500.0,apartment,apartment,standard,2.0,84.0,0,0,0,11.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc99400
VBD16582,tournai,7500,180000.0,apartment,apartment,standard,2.0,106.0,0,0,0,30.0,,2.0,0,,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd16582
VBC99401,tournai,7500,360500.0,apartment,apartment,standard,2.0,105.0,0,0,0,18.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc99401
VBD00597,tournai,7500,239000.0,apartment,apartment,standard,3.0,150.0,0,0,0,20.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd00597
VBC52350,tournai,7500,420000.0,apartment,apartment,standard,2.0,175.0,0,0,0,50.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc52350
VBC72966,tournai,7500,230000.0,apartment,apartment,standard,3.0,116.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc72966
VBC62179,tournai,7500,450000.0,apartment,apartment,standard,3.0,230.0,0,0,0,15.0,,4.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc62179
VBC99399,tournai,7500,238500.0,apartment,apartment,standard,2.0,82.0,0,0,0,12.0,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc99399
VBD09523,tournai,7500,75000.0,apartment,studio,standard,,28.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd09523
VAX97361,tournai,7500,525000.0,apartment,apartment,standard,3.0,166.0,0,0,0,34.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vax97361
VAY28386,tournai,7500,,apartment,penthouse,standard,5.0,500.0,0,0,0,350.0,,,0,,https://immovlan.be/en/detail/penthouse/for-sale/7500/tournai/vay28386
VBC76823,tournai,7500,115000.0,apartment,apartment,standard,2.0,89.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc76823
VBA74313,tournai,7500,,apartment,apartment,standard,4.0,218.0,0,0,0,57.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vba74313
VAY50532,tournai,7500,1350000.0,apartment,apartment,standard,3.0,350.0,0,0,0,50.0,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vay50532
VBA94474,tournai,7500,169000.0,apartment,apartment,standard,1.0,64.0,0,0,0,5.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vba94474
VBB81637,tournai,7500,175000.0,apartment,apartment,standard,2.0,79.0,0,0,0,,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbb81637
VBB87150,tournai,7500,399000.0,apartment,apartment,standard,2.0,115.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbb87150
VBA94475,tournai,7500,215000.0,apartment,apartment,standard,2.0,83.0,0,0,0,13.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vba94475
VBA74314,tournai,7500,,apartment,apartment,standard,4.0,252.0,0,0,0,70.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vba74314
VBB99165,tournai,7500,189000.0,apartment,apartment,standard,3.0,87.0,0,0,0,8.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbb99165
VBB99073,tournai,7500,218500.0,apartment,apartment,standard,2.0,83.0,0,0,0,13.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbb99073
VBC08294,tournai,7500,339000.0,apartment,apartment,standard,2.0,167.0,0,0,0,,,2.0,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc08294
VBC08307,tournai,7500,281040.0,apartment,apartment,standard,2.0,92.0,0,0,0,17.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc08307
VBC08301,tournai,7500,220000.0,apartment,apartment,standard,2.0,87.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc08301
VBC20351,tournai,7500,370000.0,apartment,apartment,standard,,182.0,0,0,0,20.0,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc20351
VBC35211,tournai,7500,129000.0,apartment,apartment,standard,2.0,70.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc35211
VBC37928,tournai,7500,335000.0,apartment,apartment,standard,2.0,132.0,0,0,0,,,3.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc37928
VBC40750,tournai,7500,149000.0,apartment,apartment,standard,2.0,84.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc40750
VBC08308,tournai,7500,244560.0,apartment,apartment,standard,2.0,93.0,0,0,0,17.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc08308
VBC39827,tournai,7500,120000.0,apartment,apartment,standard,2.0,65.0,0,0,0,,,2.0,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc39827
VBC42708,tournai,7500,139000.0,apartment,apartment,standard,2.0,57.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc42708
VBC52126,tournai,7500,165000.0,apartment,apartment,standard,2.0,80.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc52126
VWD10964,tournai,7500,149000.0,apartment,apartment,standard,2.0,83.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vwd10964
VBC54717,tournai,7500,535000.0,apartment,apartment,standard,3.0,166.0,0,0,0,34.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc54717
VBC54358,tournai,7500,169000.0,apartment,apartment,standard,2.0,74.0,0,0,0,,,2.0,0,Fully renovated,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc54358
VBC57331,tournai,7500,105000.0,apartment,apartment,standard,2.0,72.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc57331
VBC62286,tournai,7500,189000.0,apartment,apartment,standard,1.0,53.0,0,0,0,36.0,,2.0,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc62286
VBD03925,havinnes,7531,229000.0,apartment,apartment,standard,3.0,103.0,0,0,0,4.0,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7531/havinnes/vbd03925
VBD08906,tournai,7500,287000.0,apartment,apartment,standard,2.0,93.0,0,0,0,9.0,,,0,New,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd08906
VBD06377,chercq,7521,199000.0,apartment,apartment,standard,2.0,106.0,0,0,0,,,3.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7521/chercq/vbd06377
VBD10198,tournai,7500,465000.0,apartment,penthouse,standard,3.0,150.0,0,0,0,,,3.0,0,Excellent,https://immovlan.be/en/detail/penthouse/for-sale/7500/tournai/vbd10198
VBD03721,tournai,7500,1350000.0,apartment,apartment,standard,3.0,350.0,0,0,0,,,4.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd03721
VBD08816,tournai,7500,144500.0,apartment,studio,standard,,42.0,0,0,0,,,,0,New,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd08816
VBC60758,tournai,7500,2200000.0,apartment,apartment,standard,5.0,500.0,0,0,0,500.0,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc60758
RBU09571,chercq,7521,199000.0,apartment,duplex,standard,2.0,106.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/duplex/for-sale/7521/chercq/rbu09571
VBD13213,tournai,7500,175000.0,apartment,apartment,standard,1.0,65.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd13213
VBD13215,tournai,7500,175000.0,apartment,apartment,standard,1.0,65.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd13215
VBD09793,tournai,7500,569000.0,apartment,apartment,standard,3.0,135.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd09793
VBD13216,tournai,7500,175000.0,apartment,apartment,standard,1.0,65.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd13216
VBD30372,tournai,7500,165000.0,apartment,apartment,standard,2.0,76.0,0,0,0,,,,0,,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd30372
VBD15208,tournai,7500,590000.0,apartment,penthouse,standard,2.0,101.0,0,0,0,80.0,,,0,Excellent,https://immovlan.be/en/detail/penthouse/for-sale/7500/tournai/vbd15208
VBD13214,tournai,7500,175000.0,apartment,apartment,standard,1.0,65.0,0,0,0,,,,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd13214
VBD30534,tournai,7500,72000.0,apartment,apartment,standard,1.0,41.0,0,0,0,,,2.0,0,To renovate,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd30534
VBD13869,tournai,7500,209000.0,apartment,apartment,standard,3.0,105.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd13869
VBD33054,tournai,7500,569000.0,apartment,apartment,standard,3.0,135.0,0,0,0,,,2.0,0,Excellent,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd33054
VBD33561,tournai,7500,529000.0,apartment,penthouse,standard,2.0,153.0,0,0,0,90.0,,2.0,0,Excellent,https://immovlan.be/en/detail/penthouse/for-sale/7500/tournai/vbd33561
VBD34224,tournai,7500,109000.0,apartment,apartment,standard,2.0,69.0,0,0,0,,,,0,To be renovated,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd34224
VBC75472,tournai,7500,149000.0,apartment,apartment,standard,2.0,129.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc75472
VBD36664,tournai,7500,89000.0,apartment,studio,standard,0.0,32.0,0,0,0,6.0,,2.0,0,Normal,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd36664
VBC20323,tournai,7500,270000.0,apartment,apartment,standard,3.0,197.0,0,0,0,,,,0,Normal,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbc20323
VBD10883,tournai,7500,99000.0,apartment,studio,standard,1.0,50.0,0,0,0,,,2.0,0,Normal,https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd10883
