url,municipality_url,property_id,price,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,number_of_bathrooms,number_of_toilets,elevator,floor_of_appartment,number_of_facades,frontage_width,garden,terrace,surface_terrace,ground_depth,gas,running_water,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,cadastral_income,garage,orientation_of_the_front_facade,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_as_build_,build_year,type_of_heating,type_of_glazing,air_conditioning,alarm,access_for_disabled,balcony,the_property_and_or_its_surroundings_are_protected_
https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64996,sleidinge,RBU64996,385000,,New,0,,2,103,0,1,2,1,0,2,5 m,,,21,,,1,"yes, certificate in accordance",,,no flooding area,,,1,East,,,,,2025,Hot air,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/9940/sleidinge/rbu64997,sleidinge,RBU64997,310000,,New,0,,1,75,0,1,1,1,1,2,6 m,,,17,,,1,"yes, certificate in accordance",,,no flooding area,,,1,East,,,,,2025,Hot air,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd48775,ukkel,VBD48775,365000,0,Fully renovated,0,On contract,2,90,0,1,,1,6,2,,,,,,1,1,"yes, certificate in accordance",,,,,1348,,,93,,19/04/2034,,1975,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd48776,etterbeek,VBD48776,1050000,0,Normal,0,On contract,3,300,0,2,3,1,2,2,,,,3,,1,1,"No, certificate does not comply",,,no flooding area,,2692,1,West,194,,07/10/2035,,1929,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/penthouse/for-sale/1040/etterbeek/vbd48788,etterbeek,VBD48788,1225000,0,Excellent,,Immediately,2,220,0,2,3,1,10,3,15 m,,,8,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,East,208,,,,1939,Fuel oil,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu65031,kortrijk,RBU65031,289000,0,,,,3,112,,1,1,1,,,,,,9,,1,1,"yes, certificate in accordance",0,,,,1090,,,172,,26/10/2035,,1970,Gas,Double glass,1,,,,
https://immovlan.be/en/detail/apartment/for-sale/3118/werchter/rbu65040,werchter,RBU65040,250000,0,,,,2,81,,1,2,,,,,,,,,1,1,,0,,no flooding area,,771,,,80,,09/03/2030,,2020,Gas,,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/8500/kortrijk/rbu65057,kortrijk,RBU65057,795000,0,,0,On contract,3,181,0,2,2,1,30,3,,,,,,,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,South-west,214,0002259826,30/03/2030,,2010,Gas,,,,,,
https://immovlan.be/en/detail/loft/for-sale/8500/kortrijk/rbu65053,kortrijk,RBU65053,449000,0,,0,Immediately,2,180,0,1,1,1,2,2,,,,,,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,1070,,,125,20160629-0001876134-1,26/10/2033,0,1908,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu65060,kortrijk,RBU65060,695000,0,,0,Negotiable,2,205,0,1,2,1,4,2,12 m,,,100,,1,1,,0,"Residential zone (residential, urban)",no flooding area,,1332,1,South-west,150,000247501,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48641,elsene,VBD48641,485000,0,Normal,0,,3,117,0,1,1,1,3,,,,,,,,1,,,,,,3262,,,299,,,,1960,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/1030/schaarbeek/vbd48646,schaarbeek,VBD48646,155000,0,To be renovated,0,Immediately,,31,0,1,1,0,5,,,,,,,1,1,"No, certificate does not comply",0,,,,,,,100,20251028‐0000732339‐01‐0,,0,,,Double glass,0,0,0,1,0
https://immovlan.be/en/detail/penthouse/for-sale/1090/jette/vbd48664,jette,VBD48664,340000,0,Excellent,,,2,106,0,2,,,5,2,,,,110,,,,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48667,elsene,VBD48667,395000,0,Normal,0,On contract,2,85,0,2,2,1,4,2,,,,,,1,,"No, certificate does not comply",,,no flooding area,,,,,203,,,,2007,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd48668,etterbeek,VBD48668,1050000,0,Normal,0,On contract,3,300,0,2,,1,2,,,,,4,,1,,"No, certificate does not comply",,,,,2692,1,,194,,07/10/2035,,1930,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd48670,sint-pieters-woluwe,VBD48670,390000,0,Excellent,,On contract,2,96,0,1,1,1,5,2,,,,3,,1,1,"yes, certificate in accordance",,,,,1279,,,255,,,,1953,Fuel oil,Double glass,,,1,,
https://immovlan.be/en/detail/ground-floor/for-sale/1070/anderlecht/vbd48676,anderlecht,VBD48676,279000,0,Excellent,,Immediately,2,100,0,1,1,0,,2,,,,25,,1,1,"yes, certificate in accordance",,,no flooding area,,,,,78,,,,2013,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1460/ittre/vbd48677,ittre,VBD48677,235000,0,Excellent,,On contract,3,110,0,1,1,0,,2,,,,,,1,1,"yes, certificate in accordance",,,,,,,,338,,17/10/2026,,1950,,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd48702,nivelles,VBD48702,225000,0,Normal,1,,3,98,,1,2,1,,4,,,,,,1,1,,0,,no flooding area,,1361,1,South-west,176,,31/10/2035,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48691,elsene,VBD48691,675000,,New,,On contract,2,126,0,2,2,1,4,2,,,,7,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,South-west,122,,,,2012,Gas,Double glass,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd48730,oudergem,VBD48730,645000,,New,0,,3,127,0,2,2,1,1,3,12 m,,,19,,1,1,"yes, certificate in accordance",0,,no flooding area,,,1,South-west,,,,,2024,,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd48731,oudergem,VBD48731,655000,,New,0,,3,127,0,2,2,1,2,3,12 m,,,8,,1,1,"yes, certificate in accordance",0,,no flooding area,,,1,South-west,,,,,2024,,,,,1,,
https://immovlan.be/en/detail/loft/for-sale/1030/schaarbeek/vbd48733,schaarbeek,VBD48733,595000,0,To renovate,0,On contract,1,440,0,2,2,0,0,4,15 m,,,220,,1,1,"yes, certificate in accordance",0,,no flooding area,,,1,East,849,,,,1965,,,,1,1,,
https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd48724,elsene,VBD48724,790000,,New,0,On contract,2,131,0,2,2,1,0,2,25 m,,,22,,1,1,"yes, certificate in accordance",0,,no flooding area,,,1,North-east,,,,,2025,Hot air,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu65082,leopoldsburg,RBU65082,229000,,,0,,2,109,,1,1,1,2,,,,,18,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,,111,20251103-0003724549-RES-1,,,2018,Gas,,0,0,0,0,0
https://immovlan.be/en/detail/penthouse/for-sale/3020/herent/rbu64957,herent,RBU64957,660241,,New,0,On contract,3,120,0,1,,1,2,4,,,,21,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,North-east,,,,,2025,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu65080,nieuwpoort,RBU65080,549000,0,Fully renovated,,,3,80,,2,,1,2,,,,,,,,,,0,,no flooding area,,882,,South,213,,,,1980,Electricity,Double glass,,,0,,0
https://immovlan.be/en/detail/apartment/for-sale/4100/boncelles/vbd48823,boncelles,VBD48823,437000,,New,,On contract,3,113,,1,1,1,1,2,,,,40,,,1,"yes, certificate in accordance",,,no flooding area,,,,,48,,,,2023,Hot air,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd48828,mons,VBD48828,145000,0,Normal,1,,1,85,,1,1,,,2,,,,,,,1,"yes, certificate in accordance",,,,,541,,,548,,04/10/2022,,,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/studio/for-sale/7000/mons/vbd48829,mons,VBD48829,79000,0,Normal,1,,,28,,1,1,,1,2,,,,,,,1,"yes, certificate in accordance",,,,,176,,,1257,,06/02/2035,,,Electricity,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48845,evere,VBD48845,235000,0,Excellent,,,1,58,0,1,1,1,6,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,1,,82,,,,2016,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd48830,mons,VBD48830,200000,0,Normal,1,,3,169,,1,2,,,2,,,,,,1,1,"No, certificate does not comply",,,,,822,,,397,,04/10/2022,,,Gas,Double glass,,,,,
https://immovlan.be/en/detail/duplex/for-sale/8620/nieuwpoort/rbu65144,nieuwpoort,RBU65144,349000,0,,0,On contract,2,113,,1,1,0,3,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,South-west,0,38016-G--2015_93/EP16287/A001/D01/SD024,,,2021,Gas,Double glass,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/9550/herzele/rbu65145,herzele,RBU65145,185000,,New,,Immediately,2,72,0,1,,0,,2,,,,,,1,1,"yes, certificate in accordance",0,,,,,,,50,,,,,,Double glass,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbu65147,geraardsbergen,RBU65147,180000,0,,0,,2,99,0,1,,0,,2,,,,,,,,"yes, certificate in accordance",0,,,,,1,,109,,24/01/2032,,1981,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbu65148,geraardsbergen,RBU65148,235000,0,,0,,3,99,0,1,,0,,2,,,,,,,,"yes, certificate in accordance",0,,,,,1,,109,,24/01/2032,,1981,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbu65150,geraardsbergen,RBU65150,235000,0,,0,,3,99,0,1,,0,,2,,,,,,,,"yes, certificate in accordance",0,,,,,1,,109,,24/01/2032,,1981,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/9506/schendelbeke/rbu65149,schendelbeke,RBU65149,180000,0,,0,,2,99,0,1,,0,,2,,,,,,,,"yes, certificate in accordance",0,,,,,1,,109,,24/01/2032,,1981,Gas,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd48847,braine-l-alleud,VBD48847,373000,,,,,2,100,0,1,2,1,3,4,,,,10,,,,"yes, certificate in accordance",,,,,,1,,93,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd48850,braine-l-alleud,VBD48850,429000,,,,,2,109,0,1,2,1,3,4,,,,22,,,,"yes, certificate in accordance",,,,,,1,,93,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd48852,braine-l-alleud,VBD48852,322000,,,,,1,78,0,1,1,1,3,4,,,,8,,,,"yes, certificate in accordance",,,,,,1,,93,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1420/braine-l-alleud/vbd48851,braine-l-alleud,VBD48851,454000,,,,,3,120,0,2,2,1,1,4,,,,11,,,,"yes, certificate in accordance",,,,,,1,,93,,,,2023,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1460/ittre/vbd48853,ittre,VBD48853,179000,0,Excellent,0,On contract,1,74,0,1,1,0,,2,,,,4,,,,"yes, certificate in accordance",,,,,686,1,North,276,,14/11/2027,,1996,Electricity,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/8630/veurne/rbu65221,veurne,RBU65221,293000,,,0,On contract,1,80,,1,1,1,3,,,,,19,,,,,0,"Residential zone (residential, urban)",no flooding area,,,,North,,,,,2025,Not specified,,0,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/9060/zelzate/rbu65228,zelzate,RBU65228,250000,0,,0,Immediately,3,102,,,,1,1,,,,,,,,,,0,"Residential zone (residential, urban)",no flooding area,,,1,,,,,,2004,Not specified,,0,0,0,0,0
https://immovlan.be/en/detail/ground-floor/for-sale/2070/zwijndrecht/rbu65227,zwijndrecht,RBU65227,365000,0,,0,On contract,3,112,,,,0,,,,,,,,,,,,,no flooding area,,,,,160,20220422-0002588163-RES-1,,,2010,,,,0,0,0,0
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd48867,jette,VBD48867,235000,0,Excellent,0,On contract,2,91,,1,1,1,3,,,,,,,,,,,,no flooding area,,,,,92,,,,,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd48885,nivelles,VBD48885,225000,0,Normal,0,,2,67,0,,1,0,1,2,,,,,,1,1,"yes, certificate in accordance",0,,no flooding area,,959,1,,452,,29/01/2031,,1975,Gas,Double glass,,,0,1,
https://immovlan.be/en/detail/ground-floor/for-sale/9400/denderwindeke/rbu65233,denderwindeke,RBU65233,169000,0,Normal,1,,2,96,0,1,1,,,3,,,,,,,1,"No, certificate does not comply",0,Crafts area or area of small and medium enterprises,,,745,1,North,327,,04/11/2035,,1981,Fuel oil,Double glass,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vbd48906,ukkel,VBD48906,205000,0,,0,,,50,,1,,,0,3,,,,20,,,,,,,,,,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48914,evere,VBD48914,243000,0,To be renovated,0,Immediately,2,80,0,1,1,0,,,,,,,,,,,,,,,1154,,,,,,,1965,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd48921,etterbeek,VBD48921,299000,0,Normal,0,On contract,2,70,0,,1,0,2,,,,,,,,,,,,,,489,,,,,,,1904,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd48926,etterbeek,VBD48926,425000,0,,0,On contract,2,100,0,1,1,1,1,2,,,,5,,,,,,,,,1140,,,246,,25/08/2035,,1966,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd48930,evere,VBD48930,175000,0,,0,Immediately,1,60,0,1,1,0,3,,,,,2,,,,"yes, certificate in accordance",,,,,639,,,1027,,02/05/2027,,1965,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd48939,schaarbeek,VBD48939,215000,0,Normal,0,,1,82,0,1,1,0,3,,,,,7,,1,1,"yes, certificate in accordance",,,,,750,,,,,,,,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6200/bouffioulx/vbd48943,bouffioulx,VBD48943,209000,0,Excellent,,,2,74,0,1,,0,0,,17 m,,,29,,1,1,"yes, certificate in accordance",,,no flooding area,,,,,213,,07/02/2023,,2010,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd48953,vorst,VBD48953,159000,0,To be renovated,0,,1,55,0,2,2,0,4,2,,,,,,,,,,,,,,,,321,,22/01/2027,,1974,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6200/bouffioulx/vbd48944,bouffioulx,VBD48944,209000,0,Excellent,,,2,74,0,1,,0,0,,17 m,,,11,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,,210,,07/03/2023,,2010,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd48970,anderlecht,VBD48970,165000,0,To renovate,0,On contract,2,73,0,1,1,1,11,2,,,,7,,1,1,"yes, certificate in accordance",0,,,,951,,,182,,08/08/2035,,1966,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1081/koekelberg/vbd48962,koekelberg,VBD48962,249000,0,Excellent,,On contract,1,89,,1,1,0,0,2,,,,21,,1,1,"No, certificate does not comply",,,no flooding area,,,,,482,,,,1933,Fuel oil,Double glass,,,0,,
https://immovlan.be/en/detail/triplex/for-sale/4500/huy/vbd48967,huy,VBD48967,259500,0,Normal,0,On contract,3,111,0,2,3,0,,3,,,,,,1,1,"yes, certificate in accordance",,,,,528,,North-east,408,,06/09/2032,,2006,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/studio/for-sale/1080/sint-jans-molenbeek/vbd48972,sint-jans-molenbeek,VBD48972,125000,0,Normal,0,On contract,0,32,0,1,1,1,3,2,,,,3,,1,1,"No, certificate does not comply",,,,,557,,,480,,06/04/2026,,1957,Gas,,,,0,,
https://immovlan.be/en/detail/ground-floor/for-sale/1030/schaarbeek/vbd48974,schaarbeek,VBD48974,380000,0,To renovate,0,On contract,3,117,,1,1,1,0,,,,,,,,1,"No, certificate does not comply",,,no flooding area,,1442,,,375,,28/08/2035,,1950,Fuel oil,,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd48975,ganshoren,VBD48975,259000,0,Normal,0,On contract,2,75,0,1,1,1,8,2,,,,17,,,1,"yes, certificate in accordance",0,,no flooding area,,1085,1,South,169,,07/10/2035,,1960,Fuel oil,Double glass,,,1,,
https://immovlan.be/en/detail/penthouse/for-sale/1070/anderlecht/vbd48976,anderlecht,VBD48976,495000,0,Excellent,0,On contract,2,113,0,2,2,1,7,2,,,,62,,1,1,"yes, certificate in accordance",,,no flooding area,,1597,1,,54,,08/03/2033,,2021,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd48981,anderlecht,VBD48981,299000,0,Excellent,0,On contract,2,91,0,1,2,1,4,2,,,,5,,1,1,"yes, certificate in accordance",,,no flooding area,,,1,,48,,29/04/2031,,2019,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd48982,sint-jans-molenbeek,VBD48982,269000,0,Normal,0,On contract,2,95,0,1,1,1,2,2,,,,7,,1,1,"yes, certificate in accordance",0,,no flooding area,,1179,,East,103,,,,1970,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd48987,sint-jans-molenbeek,VBD48987,245000,0,To renovate,1,,2,100,0,1,1,1,13,2,,,,17,,,1,"yes, certificate in accordance",,,,,,1,South,265,,18/07/2029,,,Electricity,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd48988,sint-jans-molenbeek,VBD48988,245000,0,To renovate,1,,2,100,0,1,1,1,13,2,,,,17,,,1,"yes, certificate in accordance",,,,,,1,South,348,,,,,Electricity,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd48989,sint-jans-molenbeek,VBD48989,290000,0,To renovate,1,,3,120,0,2,2,1,9,2,,,,27,,,1,,,,,,,1,,344,,11/09/2026,,1967,Electricity,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbd48994,berchem-sainte-agathe,VBD48994,320000,,New,0,On contract,2,90,0,2,1,,,2,,,,36,,1,1,"yes, certificate in accordance",,,,,,1,,43,,24/07/2034,,2022,Gas,,,1,1,,
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd48997,mouscron,VBD48997,129000,0,New,0,,1,,0,1,1,0,,,,,,,,,,,,,,,,1,,255,20250905012537,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd49023,vorst,VBD49023,260000,0,Normal,0,On contract,2,89,,1,1,1,1,2,,,,,,,,,,,,,1261,,,111,,03/09/2035,,1996,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/duplex/for-sale/1200/sint-lambrechts-woluwe/vbd49030,sint-lambrechts-woluwe,VBD49030,899000,0,Normal,1,,4,227,0,3,3,1,1,3,18 m,,,20,,1,1,,,,no flooding area,,4769,1,South,122,,,,1987,Gas,Double glass,,1,0,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd49025,schaarbeek,VBD49025,290000,0,Normal,0,On contract,1,67,0,1,1,1,0,2,,,,28,,,1,,,,no flooding area,,,1,,117,,03/04/2035,,2011,Gas,Double glass,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu65273,koksijde,RBU65273,275000,0,,0,On contract,2,73,,1,1,1,6,2,,,,,,1,1,,0,,no flooding area,,939,,,208,,27/10/2035,,1962,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbu65283,roeselare,RBU65283,175000,0,Excellent,0,,2,85,,1,,,0,,,,,,,1,1,,,"Residential zone (residential, urban)",no flooding area,,,1,,318,20241017-0003417027-RES-1,17/10/2034,,1975,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9990/maldegem/rbu65280,maldegem,RBU65280,229000,0,,0,,3,126,,1,2,1,2,,,,,,,,1,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,937,1,,343,20250610-0003611583-RES-1,10/06/2035,,1995,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbu65284,roeselare,RBU65284,198000,0,Excellent,0,,3,112,,1,,,2,,,,,,,1,1,,,"Residential zone (residential, urban)",no flooding area,,,1,,169,20241024-0002387937-RES-3,24/10/2034,,1975,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/8380/zeebrugge/rbu65281,zeebrugge,RBU65281,160000,0,,0,,1,30,,1,,1,3,,,,,,,,1,,,"Residential zone (residential, urban)",no flooding area,,,1,,,,,,2018,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8310/sint-kruis/rbu65285,sint-kruis,RBU65285,169000,0,To be renovated,0,,2,95,,1,,,2,2,,,,,,1,1,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,,1,,603,20241209-0003469883-RES-1,,,1971,Gas,Double glass,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/1080/sint-jans-molenbeek/vbd49034,sint-jans-molenbeek,VBD49034,230000,0,Normal,,On contract,1,67,0,1,1,1,8,,,,,14,,1,1,"No, certificate does not comply",,,no flooding area,,,,South-east,269,,08/10/2034,,1970,,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd49038,anderlecht,VBD49038,215000,0,,0,On contract,1,70,0,1,1,1,,,,,,7,,1,1,,,,,,,,,,,,,,Not specified,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu65294,koksijde,RBU65294,340000,0,Excellent,0,,2,73,1,1,1,1,2,4,,,,,,1,1,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,,884,,,80,,,,2003,,,,,,1,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu65293,koksijde,RBU65293,159000,0,Excellent,0,,2,50,,,1,,1,2,,,,,,1,1,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,,535,,,257,,,,1956,Gas,Double glass,,,,1,
https://immovlan.be/en/detail/penthouse/for-sale/2440/geel/rbu65308,geel,RBU65308,615000,0,Excellent,0,On contract,3,227,0,2,2,0,2,,,,,,,1,1,"yes, certificate in accordance",0,"Residential zone (residential, urban)",no flooding area,,,1,East,88,,,0,2012,Gas,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49043,ukkel,VBD49043,410000,0,Normal,,On contract,4,147,0,2,2,1,1,4,,,,10,,,,,,,,,,1,,210,,,,2006,Gas,Double glass,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd49052,sint-lambrechts-woluwe,VBD49052,420000,0,Normal,,,2,125,0,1,2,1,3,2,,,,7,,,1,,,,,,2392,1,West,141,,,,1969,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/studio/for-sale/1200/sint-lambrechts-woluwe/vbd49053,sint-lambrechts-woluwe,VBD49053,135000,0,To renovate,,On contract,,26,1,1,1,1,,,,,,,,1,1,,,,,,,,North-east,331,,16/09/2025,,1974,Gas,Double glass,,,0,,
https://immovlan.be/en/detail/apartment/for-sale/4400/flemalle/vbd49049,flemalle,VBD49049,275000,0,Normal,,,3,,,2,,,1,2,,,,,,,,,,,,,,1,,124,,13/10/2035,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/1080/sint-jans-molenbeek/vbd49058,sint-jans-molenbeek,VBD49058,249000,0,Normal,,,2,100,0,2,2,0,3,2,,,,3,,,,"yes, certificate in accordance",,,no flooding area,,,,,216,,,,,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd49060,elsene,VBD49060,955000,0,Excellent,0,On contract,3,135,0,3,3,1,0,2,11 m,,,35,,1,1,"yes, certificate in accordance",,,no flooding area,,,,West,192,,11/01/2027,,1899,Gas,Double glass,,1,0,,
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd49064,sint-gillis,VBD49064,315000,0,Excellent,,,2,83,0,1,1,1,9,2,,,,4,,,,"yes, certificate in accordance",,,no flooding area,,,1,,156,,,,1968,Gas,,,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd49069,oudergem,VBD49069,475000,,New,0,On contract,2,91,0,1,2,1,5,3,,,,10,,1,1,"yes, certificate in accordance",0,,no flooding area,,,,,16,,,,2024,,Double glass,1,,1,,
https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd49072,ganshoren,VBD49072,249000,0,To be renovated,0,On contract,2,87,0,1,1,0,2,2,,,,,,,,,,,,,,,,261,,,,1947,Gas,,,,0,,
