url,municipality_url,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,availability,number_of_bedrooms,livable_surface,furnished,surface_of_living_room,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,garden,surface_garden,terrace,total_land_surface,buildable_surface,ground_depth,specific_primary_energy_consumption,epc_peb_reference,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area,609af22983804603bea6649c89f568ac_pdf,property_type,build_year,total_surface,cellar,surface_of_the_cellar_s_,attic,wash_room,garage,number_of_parking_spaces_indoor_,kitchen_equipment,kitchen_type,surface_kitchen,type_of_glazing,alarm,fireplace,adaptations_for_elderlies,access_for_disabled,number_of_facades,number_of_parking_places_outdoor_,garden_orientation,sewer_connection,running_water,rain_water_tank,yearly_total_primary_energy_consumption,certification_gasoil_tank,building_permission_granted,g_score,p_score,water_sensitive_open_space_areas,the_property_and_or_its_surroundings_are_protected_,frontage_width,327d87d3989f41d8aa4d1a93f8e28b96_pdf,bf93099045124c7aac67041293f89dd4_pdf,b9ccbcc6a522446085f7b2eb40d1acbe_pdf,55900e2f20d8400d84006a1e784eb1ea_png,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,number_of_floors,terrain_width_at_the_roadside,gas,swimming_pool,certification_electrical_installation_validity,planning_permission_granted,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf,postal_code,municipality,number_of_garages,floor_of_appartment,surface_terrace,validity_date_epc_peb,certification_as_build_,air_conditioning,balcony,entry_phone,vat_applied_,solar_panels,floor_heating,level_e,level_k,number_of_showers,co2_emission
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd48349,sint-joost-ten-node,VBD48349,319000.0,560.0,0.0,Excellent,1.0,,1.0,83.0,0.0,,1.0,1.0,Gas,0.0,South-west,,,,,,,154.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,1894.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1461/haut-ittre/vbd48351,haut-ittre,VBD48351,179000.0,686.0,0.0,Excellent,0.0,On contract,1.0,74.0,0.0,,1.0,1.0,Electricity,0.0,North,,,,,,,276.0,,"yes, certificate in accordance",,,,,,apartment,1996.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14/11/2027,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1440/braine-le-chateau/vbd48352,braine-le-chateau,VBD48352,299000.0,,0.0,Normal,1.0,,2.0,90.0,0.0,,2.0,2.0,Gas,1.0,North,,,,,,,78.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,2005.0,,,,,,1.0,,,,,Double glass,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/8400/oostende/rbu64774,oostende,RBU64774,235000.0,,0.0,Excellent,,,,35.0,,,1.0,,,,,,,,,,,179.0,,,,,,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/1090/jette/vbd48358,jette,VBD48358,399000.0,,0.0,Excellent,,,2.0,141.0,,,2.0,2.0,Gas,1.0,,,,,,,,201.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,2008.0,,,,,,,,,,,Double glass,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/8000/brugge/rbu64780,brugge,RBU64780,234800.0,756.0,0.0,Normal,,,2.0,68.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,188.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,1985.0,,,,,,1.0,,,,,Double glass,,,,0.0,3.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,8.0,25/08/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbd48359,ganshoren,VBD48359,230000.0,,0.0,Normal,0.0,On contract,3.0,102.0,0.0,,1.0,1.0,Gas,1.0,West,,,,,,,184.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,1970.0,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,16.0,10.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8450/bredene/rbu64775,bredene,RBU64775,275000.0,,0.0,,,,2.0,90.0,,,2.0,,,,,,,,,,,,,,,,,,,apartment,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/8200/sint-andries/rbu64781,sint-andries,RBU64781,119000.0,281.0,0.0,Excellent,1.0,On contract,1.0,17.0,0.0,,1.0,1.0,Gas,0.0,,,,,,,,86.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2018.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,3 m,,,,,,,,,,,1.0,,,,,,,,,,,,,,23/06/2026,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/8200/sint-andries/rbu64782,sint-andries,RBU64782,110000.0,281.0,0.0,Excellent,1.0,On contract,1.0,17.0,0.0,,1.0,1.0,Gas,0.0,,,,,,,,86.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2018.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,3 m,,,,,,,,,,,1.0,,,,,,,,,,,,,,23/06/2026,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbu64785,oostende,RBU64785,318800.0,987.0,0.0,Normal,,,2.0,96.0,1.0,,1.0,1.0,Gas,1.0,,,,,,,,144.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,1966.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,8.0,29/05/2024,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48362,elsene,VBD48362,350000.0,1068.0,0.0,Normal,1.0,,2.0,102.0,0.0,,1.0,1.0,Gas,1.0,South-west,,,,,,,227.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,1960.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8450/bredene/rbu64788,bredene,RBU64788,450000.0,1056.0,0.0,Excellent,,On contract,2.0,96.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,81.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2010.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,9 m,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,25.0,15/10/2034,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/4100/seraing/vbd48398,seraing,VBD48398,189000.0,,,New,0.0,On contract,1.0,76.0,0.0,,1.0,2.0,Gas,0.0,North-west,,,,,,,251.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,31.0,08/10/2025,,,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/4100/seraing/vbd48399,seraing,VBD48399,269000.0,,,New,0.0,On contract,4.0,135.0,0.0,,2.0,2.0,Gas,0.0,North-west,,,,,,,157.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,11.0,08/10/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd48403,hannut,VBD48403,199000.0,,,New,0.0,Immediately,2.0,88.0,0.0,,2.0,2.0,Gas,0.0,South-west,,,,,,,57.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,3.0,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,1.0,,,,,,,,,,,,,7.0,30/05/2035,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/4100/boncelles/vbd48418,boncelles,VBD48418,219000.0,1001.0,0.0,Normal,1.0,,2.0,86.0,0.0,,1.0,1.0,,1.0,South,,,,,,,219.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2000.0,,,,,,1.0,,,,,Double glass,,,,0.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,24/10/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd48414,wavre,VBD48414,345000.0,,0.0,Normal,0.0,On contract,2.0,82.0,0.0,,1.0,1.0,Gas,1.0,South-east,,,,,,,98.0,,"No, certificate does not comply",0.0,,no flooding area,,,apartment,2001.0,,,,,,1.0,,,,,Double glass,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,30/09/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48483,sint-lambrechts-woluwe,VBD48483,575000.0,1418.0,0.0,Excellent,0.0,On contract,3.0,136.0,0.0,,2.0,2.0,Gas,0.0,,,,,,,,184.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,1956.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,4.0,02/07/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48484,sint-lambrechts-woluwe,VBD48484,675000.0,,0.0,Normal,0.0,On contract,3.0,146.0,0.0,,2.0,2.0,Gas,1.0,,,,,,,,128.0,,"No, certificate does not comply",,,no flooding area,,,apartment,2007.0,,,,,,1.0,,,,,Double glass,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,150.0,23/09/2035,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd48485,schaarbeek,VBD48485,365000.0,,0.0,Excellent,1.0,,2.0,96.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,62.0,,"yes, certificate in accordance",,,no flooding area,,,apartment,2015.0,,,,,,1.0,,,,,Double glass,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,8.0,08/08/2026,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd48486,rochefort,VBD48486,99000.0,311.0,0.0,Normal,,,1.0,65.0,,,1.0,,Gas,0.0,,,,,,,,,20110810009565,,,,no flooding area,,,apartment,,,,,,,,,,,,Double glass,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1081/koekelberg/vbd48488,koekelberg,VBD48488,229000.0,,0.0,To be renovated,,,2.0,91.0,,,1.0,,Gas,1.0,,,,,,,,222.0,,,,,no flooding area,,,apartment,1968.0,,,,,,1.0,,,,,Simple glass,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/vbd48497,vilvoorde,VBD48497,219000.0,,0.0,To be renovated,0.0,,2.0,,,,1.0,1.0,Gas,0.0,,,,,,,,779.0,20250110-000350257-RES-1,,,,,,,apartment,1963.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd48491,rochefort,VBD48491,275000.0,681.0,0.0,Excellent,,Immediately,2.0,80.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,77.0,,"yes, certificate in accordance",,,,,,apartment,2020.0,,,,,,,,,,,Double glass,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,6.0,09/03/2030,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd48498,anderlecht,VBD48498,210000.0,,0.0,Excellent,0.0,,1.0,,,,,1.0,Gas,1.0,,,,,,,,114.0,20251029-000732458-01-6,,,,,,,apartment,1974.0,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10.0,,,0.0,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48499,sint-lambrechts-woluwe,VBD48499,350000.0,,0.0,Normal,0.0,,2.0,94.0,0.0,,1.0,1.0,Gas,1.0,North-west,,,,,,,186.0,20221208-0000627957-01-2,,,,no flooding area,,,apartment,1960.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,08/12/2032,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/evergem/rbu64906,evergem,RBU64906,435000.0,,,New,0.0,,3.0,146.0,0.0,,1.0,2.0,Hot air,1.0,North,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9940/evergem/rbu64905,evergem,RBU64905,395000.0,,,New,0.0,,2.0,113.0,0.0,,1.0,1.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/evergem/rbu64907,evergem,RBU64907,385000.0,,,New,0.0,,2.0,103.0,0.0,,1.0,2.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,5 m,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,,,,,,,,,,,,
https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbu64916,aalst,RBU64916,599000.0,,,New,0.0,,3.0,180.0,0.0,,2.0,,,1.0,,,,,,,,,,,0.0,,,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,11.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1700/dilbeek/rbu64920,dilbeek,RBU64920,349000.0,1536.0,0.0,Normal,1.0,,3.0,111.0,,,1.0,1.0,,1.0,,,,,,,,346.0,,"No, certificate does not comply",0.0,,,,,apartment,1991.0,,,,,,1.0,,,,,Double glass,,,,0.0,,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9470/denderleeuw/rbu64917,denderleeuw,RBU64917,294415.0,665.0,,New,0.0,,2.0,87.0,0.0,,1.0,1.0,,1.0,,,,,,,,,,"yes, certificate in accordance",0.0,,,,,apartment,2025.0,,,,,,,,,,,Double glass,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48534,la-louviere,VBD48534,,,,,0.0,,1.0,68.0,0.0,,1.0,,Gas,1.0,,,,,,,,,,,,,no flooding area,,,apartment,2026.0,,,,,,1.0,,,,,Double glass,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48536,la-louviere,VBD48536,,,,,0.0,,3.0,134.0,0.0,,2.0,,Gas,1.0,,,,,,,,,,,,,no flooding area,,,apartment,2026.0,,,,,,1.0,,,,,Double glass,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,40.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48535,la-louviere,VBD48535,,,,,0.0,,2.0,80.0,0.0,,1.0,,Gas,1.0,,,,,,,,,,,,,no flooding area,,,apartment,2026.0,,,,,,1.0,,,,,Double glass,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd48537,la-louviere,VBD48537,,,,,0.0,,3.0,134.0,0.0,,2.0,,Gas,1.0,,,,,,,,,,,,,no flooding area,,,apartment,2026.0,,,,,,1.0,,,,,Double glass,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,40.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4100/boncelles/vbd48567,boncelles,VBD48567,250000.0,1294.0,0.0,,0.0,,3.0,127.0,0.0,,1.0,1.0,Electricity,1.0,,,,,,,,300.0,20230623026189,,,,,,,apartment,2001.0,,,,,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,23/06/2033,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbu64928,de-panne,RBU64928,219000.0,846.0,0.0,Normal,,,2.0,65.0,0.0,,1.0,,Gas,1.0,West,,,,,,,173.0,20210806-0002448207-RES-2,,1.0,,no flooding area,,,apartment,2009.0,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,29 m,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2031,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/1081/koekelberg/vbd48588,koekelberg,VBD48588,315000.0,,0.0,,0.0,,2.0,130.0,,,1.0,,Gas,,,,,,,,,138.0,,,,,,,,apartment,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd48636,wavre,VBD48636,205000.0,,0.0,To renovate,1.0,,2.0,94.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,436.0,,"No, certificate does not comply",,,no flooding area,,,apartment,1971.0,,,,,,,,,,,Double glass,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd48638,vorst,VBD48638,298000.0,,0.0,Normal,0.0,On contract,2.0,105.0,0.0,,1.0,1.0,Fuel oil,1.0,,,,,,,,406.0,,"yes, certificate in accordance",,,,,,apartment,1960.0,,,,,,,,,,,Double glass,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3020/herent/rbu64959,herent,RBU64959,427811.0,,,New,0.0,On contract,2.0,91.0,0.0,,1.0,,Not specified,1.0,North-east,,,,,,,,,,0.0,"Residential zone (residential, urban)",no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3020/herent/rbu64958,herent,RBU64958,521700.0,,,New,0.0,On contract,3.0,112.0,0.0,,1.0,,Not specified,1.0,North-east,,,,,,,,,,0.0,"Residential zone (residential, urban)",no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd48743,mouscron,VBD48743,225000.0,741.0,0.0,,0.0,,1.0,62.0,0.0,,,,,0.0,,,,,,,,83.0,20160719515145,"yes, certificate in accordance",,,,,,apartment,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd48744,tournai,VBD48744,229000.0,1160.0,0.0,,0.0,,4.0,178.0,0.0,,1.0,,Gas,0.0,,,,,,,,175.0,,,,,,,,apartment,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd48741,arlon,VBD48741,359900.0,,,,0.0,,2.0,100.0,0.0,,1.0,,Hot air,1.0,,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/7500/tournai/vbd48745,tournai,VBD48745,89000.0,619.0,0.0,,0.0,,,22.0,0.0,,1.0,,Gas,1.0,,,,,,,,185.0,,"yes, certificate in accordance",,,,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9840/de-pinte/rbu64963,de-pinte,RBU64963,399000.0,788.0,0.0,Excellent,0.0,Immediately,2.0,97.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,37.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2019.0,,,,,,1.0,,,,,Double glass,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,25.0,13/11/2019,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9810/nazareth/rbu64964,nazareth,RBU64964,399000.0,788.0,0.0,Excellent,0.0,Immediately,2.0,97.0,0.0,,1.0,1.0,Gas,1.0,,,,,,,,37.0,,"yes, certificate in accordance",0.0,,no flooding area,,,apartment,2019.0,,,,,,1.0,,,,,Double glass,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,25.0,13/11/2019,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9940/sleidinge/rbu64989,sleidinge,RBU64989,395000.0,,,New,0.0,,2.0,113.0,0.0,,1.0,1.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/rbu64974,sint-jans-molenbeek,RBU64974,225000.0,2165.0,0.0,Normal,0.0,Negotiable,3.0,110.0,0.0,,1.0,2.0,Gas,1.0,North,,,,,,,212.0,20201022-0000576985-01-3,"No, certificate does not comply",,,,,,apartment,1972.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64990,sleidinge,RBU64990,435000.0,,,New,0.0,,3.0,146.0,0.0,,1.0,2.0,Hot air,1.0,North,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,8 m,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9940/sleidinge/rbu64992,sleidinge,RBU64992,315000.0,,,New,0.0,,2.0,75.0,0.0,,1.0,1.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64993,sleidinge,RBU64993,385000.0,,,New,0.0,,2.0,103.0,0.0,,1.0,2.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,5 m,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64995,sleidinge,RBU64995,300000.0,,,New,0.0,,1.0,80.0,0.0,,1.0,1.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,,,,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/9940/sleidinge/rbu64996,sleidinge,RBU64996,385000.0,,,New,0.0,,2.0,103.0,0.0,,1.0,2.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,5 m,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9940/sleidinge/rbu64997,sleidinge,RBU64997,310000.0,,,New,0.0,,1.0,75.0,0.0,,1.0,1.0,Hot air,1.0,East,,,,,,,,,"yes, certificate in accordance",,,no flooding area,,,apartment,2025.0,,,,,,1.0,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,,,,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd48775,ukkel,VBD48775,365000.0,1348.0,0.0,Fully renovated,0.0,On contract,2.0,90.0,0.0,,1.0,,Gas,1.0,,,,,,,,93.0,,"yes, certificate in accordance",,,,,,apartment,1975.0,,,,,,,,,,,Double glass,,,,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,19/04/2034,,,,,,,,,,,
