url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbd47476,7712,herseaux,VBD47476,479 000 €,No,No,,6,No,,Yes,2,2,2,Gas,No,South-west,4,,Yes,Yes,147 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1785/merchtem/rbu62667,1785,merchtem,RBU62667,349 000 €,No,No,From 01/04/2026,3,No,Yes,,,1,1,,No,,4,2,Yes,Yes,380 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7330/saint-ghislain/vbd47480,7330,saint-ghislain,VBD47480,200 000 €,No,No,Negotiable,3,Yes,Yes,Yes,,1,2,Gas,No,East,2,,Yes,No,297 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7830/hoves/vbd47481,7830,hoves,VBD47481,350 000 €,No,No,,2,No,,Yes,,1,2,Fuel oil,No,,4,,Yes,Yes,340 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4051/vaux-sous-chevremont/vbd47484,4051,vaux-sous-chevremont,VBD47484,95 000 €,No,No,,2,No,,,,,1,Gas,No,,2,1,No,No,729 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu62409,2221,booischot,RBU62409,368 000 €,,,On contract,3,No,Yes,Yes,,1,,,,,2,,Yes,Yes,,,,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd47158,6850,paliseul,VBD47158,219 000 €,No,No,Immediately,3,No,Yes,Yes,2,1,1,,No,South-east,4,1,Yes,Yes,581 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6838/corbion/vbd47161,6838,corbion,VBD47161,610 000 €,No,,,5,No,Yes,Yes,2,3,,Fuel oil,No,,,,Yes,Yes,246 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd47162,6900,marche-en-famenne,VBD47162,480 000 €,No,No,On contract,5,No,,Yes,1,2,1,Fuel oil,No,,3,,No,Yes,145 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu62389,2440,geel,RBU62389,499 000 €,No,,,4,No,No,Yes,1,2,,Gas,No,,,2,Yes,Yes,208 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9080/lochristi/vbd47102,9080,lochristi,VBD47102,535 000 €,No,,On contract,4,,,Yes,1,2,2,Gas,No,,4,2,Yes,Yes,289 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9400/appelterre-eichem/rbu62335,9400,appelterre-eichem,RBU62335,298 000 €,No,,,4,No,Yes,Yes,1,1,2,Fuel oil,No,North-east,3,,Yes,Yes,527 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5150/floreffe/vbd47017,5150,floreffe,VBD47017,199 000 €,No,,,4,No,,,,2,2,Gas,,,2,4,Yes,Yes,365 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd46986,1180,ukkel,VBD46986,685 000 €,No,No,,2,,,,,,,Gas,,South,2,,Yes,No,224 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7050/jurbise/vbd46987,7050,jurbise,VBD46987,129 000 €,No,No,,2,No,,Yes,1,1,1,Fuel oil,No,,2,,No,Yes,457 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62119,2140,borgerhout,RBU62119,385 000 €,No,No,On contract,3,No,,,,1,1,Gas,No,South,,2,Yes,No,300 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62120,2100,deurne,RBU62120,189 000 €,No,No,On contract,3,No,,,,1,1,Gas,No,,,,No,No,329 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7801/irchonwelz/vbd46990,7801,irchonwelz,VBD46990,375 000 €,No,No,,5,No,Yes,,,1,1,,No,,3,,Yes,No,130 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5537/anhee/vbd46996,5537,anhee,VBD46996,260 000 €,No,No,,5,No,,,,2,3,Gas,No,,4,,No,No,,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd47004,1460,ittre,VBD47004,195 000 €,No,No,On contract,3,No,Yes,Yes,1,,1,Fuel oil,No,North-west,2,2,Yes,Yes,,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbu62140,8930,menen,RBU62140,95 000 €,No,No,On contract,2,No,,,,1,1,Gas,No,West,2,,Yes,Yes,,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/9550/herzele/rbu62141,9550,herzele,RBU62141,725 000 €,No,No,Immediately,6,No,,Yes,1,1,3,Wood,No,,,,Yes,Yes,116 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd47008,4000,liege,VBD47008,625 000 €,No,No,,8,No,,Yes,,2,4,Gas,No,West,2,3,Yes,Yes,255 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4420/montegnee/vbd47009,4420,montegnee,VBD47009,229 000 €,No,No,,3,No,,,,1,1,Gas,No,,3,2,No,Yes,193 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3930/hamont-achel/rbu62154,3930,hamont-achel,RBU62154,485 000 €,No,No,On contract,4,No,Yes,,,1,2,Gas,No,West,4,,Yes,Yes,170 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9120/vrasene/rbu62156,9120,vrasene,RBU62156,499 000 €,No,No,On contract,4,No,Yes,Yes,1,1,2,Gas,No,South,3,,Yes,Yes,61 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62159,2100,deurne,RBU62159,229 000 €,No,No,On contract,2,No,,,,2,1,Gas,No,South,2,,No,No,207 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd47013,5590,ciney,VBD47013,175 000 €,No,No,,2,No,Yes,,,1,1,Gas,No,,2,2,No,No,338 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbu62161,2430,vorst,RBU62161,750 000 €,No,No,Negotiable,3,No,,,,2,2,Fuel oil,No,South-east,4,,Yes,Yes,397 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2360/oud-turnhout/rbu62162,2360,oud-turnhout,RBU62162,319 000 €,No,No,On contract,3,No,Yes,Yes,1,1,2,Fuel oil,No,North-east,3,,Yes,Yes,499 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8434/westende/rbu62167,8434,westende,RBU62167,315 000 €,No,No,,3,Yes,,,,1,1,Gas,,,,,Yes,Yes,,"yes, certificate in accordance",Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/8670/koksijde/rbu62199,8670,koksijde,RBU62199,497 200 €,No,No,On contract,3,No,,Yes,1,1,1,Electricity,,South,,,Yes,No,809 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1650/beersel/rbu62262,1650,beersel,RBU62262,795 000 €,No,No,Immediately,3,No,,Yes,,1,2,Wood,No,,,,Yes,Yes,399 kWh/m²/year,"No, certificate does not comply",Extended area of residence,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6031/monceau-sur-sambre/vbd47024,6031,monceau-sur-sambre,VBD47024,109 000 €,No,,,4,No,Yes,,,,,,,,2,,,Yes,471 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rbu62283,2040,antwerp,RBU62283,319 000 €,No,,On contract,2,No,,Yes,2,1,1,,,North,3,,Yes,Yes,386 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2520/ranst/rbu62284,2520,ranst,RBU62284,549 000 €,No,,On contract,2,,,Yes,1,1,2,Gas,No,South-east,4,,Yes,Yes,354 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/2220/heist-op-den-berg/rbu62285,2220,heist-op-den-berg,RBU62285,425 000 €,No,,Immediately,4,,Yes,Yes,,1,,,,,4,,Yes,Yes,594 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3110/rotselaar/rbu62286,3110,rotselaar,RBU62286,299 000 €,No,,,3,,Yes,Yes,1,1,1,Gas,,,4,,Yes,Yes,526 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3111/wezemaal/rbu62287,3111,wezemaal,RBU62287,299 000 €,No,,,3,,Yes,Yes,1,1,1,Gas,,,4,,Yes,Yes,526 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1790/teralfene/rbu62288,1790,teralfene,RBU62288,319 000 €,No,No,,4,,Yes,Yes,1,1,1,Fuel oil,,,3,,Yes,No,537 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8670/oostduinkerke/rbu62291,8670,oostduinkerke,RBU62291,439 000 €,No,No,,4,,Yes,,,1,2,Gas,,,4,,Yes,Yes,385 kWh/m²/year,"No, certificate does not comply",Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6250/aiseau-presles/vbd47041,6250,aiseau-presles,VBD47041,277 000 €,No,,On contract,4,,Yes,Yes,2,1,2,Gas,No,,4,4,Yes,Yes,727 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4830/limbourg/vbd47049,4830,limbourg,VBD47049,199 000 €,No,,On contract,2,No,,,,2,2,Gas,No,,2,2,Yes,Yes,426 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbd47050,4000,liege,VBD47050,410 000 €,No,,On contract,2,No,,,,2,2,Gas,No,,2,2,No,Yes,315 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd47051,4100,seraing,VBD47051,239 000 €,No,,On contract,4,No,Yes,,,1,2,Gas,No,,2,3,Yes,Yes,371 kWh/m²/year,No certificate,,no flooding area,a demarcated flooding area
https://immovlan.be/en/detail/mixed-building/for-sale/8750/wingene/rbu62320,8750,wingene,RBU62320,649 000 €,No,No,,2,,,Yes,1,1,2,,,,,,Yes,Yes,179 kWh/m²/year,"yes, certificate in accordance",Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8850/ardooie/rbu62323,8850,ardooie,RBU62323,475 000 €,No,No,,5,,Yes,,,1,,,,,4,,Yes,No,485 kWh/m²/year,No certificate,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd47052,4800,verviers,VBD47052,269 000 €,No,,On contract,8,No,Yes,,,4,4,Gas,No,South,3,4,No,Yes,195 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9473/welle/rbu62324,9473,welle,RBU62324,215 000 €,No,No,,2,,Yes,Yes,1,1,,Fuel oil,,,,,Yes,No,281 kWh/m²/year,No certificate,Wildlife area,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9820/merelbeke/rbu62326,9820,merelbeke,RBU62326,439 000 €,No,,On contract,4,No,,,,1,2,Gas,No,North-west,2,,Yes,Yes,85 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu62329,9800,deinze,RBU62329,175 000 €,No,,,2,No,Yes,,,1,1,Gas,No,South-east,3,,No,Yes,601 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu62330,9000,gent,RBU62330,389 000 €,No,,On contract,4,,,,,1,3,Gas,No,South-east,2,,Yes,Yes,351 kWh/m²/year,"No, certificate does not comply","Residential area of cultural, historical value",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1861/wolvertem/rbu62336,1861,wolvertem,RBU62336,429 000 €,No,No,On contract,2,,Yes,Yes,1,1,1,Hot air,,,3,2,Yes,Yes,276 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd47071,6870,saint-hubert,VBD47071,349 000 €,No,No,Negotiable,3,,,Yes,1,2,1,Fuel oil,,,3,,Yes,Yes,123 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vbd47072,1080,sint-jans-molenbeek,VBD47072,359 000 €,No,No,Immediately,4,,,,,1,,Fuel oil,,,,2,Yes,Yes,639 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47073,1030,schaarbeek,VBD47073,248 000 €,,No,Immediately,2,,,,,1,,Gas,,South,,2,No,No,331 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4690/bassenge/vbd47074,4690,bassenge,VBD47074,,No,Yes,,18,No,,Yes,6,6,6,,No,South,4,2,Yes,Yes,277 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62341,2220,heist-op-den-berg,RBU62341,468 000 €,No,No,,3,,Yes,,,,1,Gas,,,,2,Yes,Yes,28 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2520/emblem/rbu62343,2520,emblem,RBU62343,425 000 €,No,No,,2,,Yes,Yes,1,1,2,Gas,,,4,,Yes,Yes,323 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbu62344,2580,beerzel,RBU62344,575 000 €,No,No,,4,,,Yes,1,1,2,Gas,,,,,Yes,Yes,92 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8930/rekkem/vbd47078,8930,rekkem,VBD47078,319 000 €,No,No,On contract,2,No,Yes,Yes,1,1,,Gas,No,,4,,Yes,Yes,285 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62345,2220,heist-op-den-berg,RBU62345,468 000 €,No,No,,3,,Yes,,,,1,Gas,,,,2,Yes,Yes,28 kWh/m²/year,No certificate,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu62349,2400,mol,RBU62349,379 000 €,,No,,3,,Yes,,,1,1,Gas,,,3,,Yes,Yes,29 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3600/genk/rbu62350,3600,genk,RBU62350,145 000 €,No,No,,3,,,Yes,2,1,,,,,3,,Yes,No,,No certificate,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081,7500,tournai,VBD47081,495 000 €,No,Yes,,4,No,,,,3,3,Gas,No,,2,3,No,Yes,396 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3990/peer/rbu62352,3990,peer,RBU62352,449 000 €,No,,On contract,6,,Yes,Yes,,1,,,,,4,,Yes,,121 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd47084,1140,evere,VBD47084,325 000 €,No,No,,4,,Yes,,,1,2,,,,2,,Yes,No,478 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbu62356,8310,sint-kruis,RBU62356,398 000 €,No,No,,3,,Yes,Yes,,1,,,,,,,Yes,Yes,138 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4877/olne/vbd47089,4877,olne,VBD47089,,No,,Immediately,6,No,,Yes,1,2,,,No,,3,3,Yes,Yes,378 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/master-house/for-sale/4690/bassenge/vbd47090,4690,bassenge,VBD47090,280 000 €,No,,Immediately,4,No,,Yes,,1,,,No,,4,2,Yes,Yes,434 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
